"","date","total_points","event_id.x","player_id","minigame_level","missed_safe_invitations","accepted_unsafe_invitations","initial_date","time_since_initial","avatar_age","avatar_gender","avatar_id","event_id.y"
"2673",2013-10-10,25,911,6566004,0,0,0,2013-10-03,1,11,"Female","African American",602
"2674",2013-10-15,29,911,6566004,0,0,0,2013-10-03,1.71428571428571,11,"Female","African American",602
"2675",2013-10-15,27,911,6566004,0,0,1,2013-10-03,1.71428571428571,11,"Female","African American",602
"2676",2013-10-15,25,911,6566004,0,0,0,2013-10-03,1.71428571428571,11,"Female","African American",602
"2677",2013-10-17,29,911,6566004,0,0,0,2013-10-03,2,11,"Female","African American",602
"2678",2013-10-17,29,911,6566004,0,0,0,2013-10-03,2,11,"Female","African American",602
"2679",2013-10-17,29,911,6566004,0,0,2,2013-10-03,2,11,"Female","African American",602
"2680",2013-10-17,25,911,6566004,0,0,0,2013-10-03,2,11,"Female","African American",602
"2681",2013-10-17,25,911,6566004,0,0,0,2013-10-03,2,11,"Female","African American",602
"2682",2013-10-22,25,911,6566004,0,0,0,2013-10-03,2.71428571428571,11,"Female","African American",602
"2683",2013-10-22,35,911,6566004,0,0,0,2013-10-03,2.71428571428571,11,"Female","African American",602
"2684",2013-10-22,43,911,6566004,0,0,1,2013-10-03,2.71428571428571,11,"Female","African American",602
"2685",2013-10-22,43,911,6566004,0,0,0,2013-10-03,2.71428571428571,11,"Female","African American",602
"2686",2013-10-24,40,911,6566004,1,0,2,2013-10-03,3,11,"Female","African American",602
"2687",2013-10-24,19,911,6566004,1,1,1,2013-10-03,3,11,"Female","African American",602
"2688",2013-10-31,26,911,6566004,8,0,1,2013-10-03,4,11,"Female","African American",602
"2689",2013-10-31,18,911,6566004,2,0,0,2013-10-03,4,11,"Female","African American",602
"2690",2013-11-19,30,911,6566004,1,1,2,2013-10-03,6.71428571428571,11,"Female","African American",602
"2691",2013-11-19,40,911,6566004,1,1,2,2013-10-03,6.71428571428571,11,"Female","African American",602
"2692",2013-11-19,34,911,6566004,1,1,2,2013-10-03,6.71428571428571,11,"Female","African American",602
"2693",2013-11-19,18,911,6566004,2,0,2,2013-10-03,6.71428571428571,11,"Female","African American",602
"2694",2013-11-19,18,911,6566004,2,0,0,2013-10-03,6.71428571428571,11,"Female","African American",602
"2695",2013-11-19,18,911,6566004,2,0,1,2013-10-03,6.71428571428571,11,"Female","African American",602
"2696",2013-11-19,18,911,6566004,2,0,0,2013-10-03,6.71428571428571,11,"Female","African American",602
"2697",2013-12-03,15,911,6566004,7,1,1,2013-10-03,8.71428571428571,11,"Female","African American",602
"2698",2013-12-03,15,911,6566004,7,1,0,2013-10-03,8.71428571428571,11,"Female","African American",602
"2699",2013-12-03,15,911,6566004,7,1,1,2013-10-03,8.71428571428571,11,"Female","African American",602
"2700",2013-12-05,18,911,6566004,5,1,1,2013-10-03,9,11,"Female","African American",602
"2701",2013-12-05,15,911,6566004,7,1,1,2013-10-03,9,11,"Female","African American",602
"2702",2013-12-05,15,911,6566004,7,1,2,2013-10-03,9,11,"Female","African American",602
"2703",2013-12-05,15,911,6566004,7,1,0,2013-10-03,9,11,"Female","African American",602
"2704",2013-12-05,-5,911,6566004,7,1,1,2013-10-03,9,11,"Female","African American",602
"2705",2013-12-05,15,911,6566004,7,1,0,2013-10-03,9,11,"Female","African American",602
"2706",2013-12-05,21,911,6566004,8,0,0,2013-10-03,9,11,"Female","African American",602
"2707",2013-12-05,18,911,6566004,5,1,0,2013-10-03,9,11,"Female","African American",602
"2708",2013-12-12,24,911,6566004,5,2,0,2013-10-03,10,11,"Female","African American",602
"2709",2013-12-12,18,911,6566004,2,0,1,2013-10-03,10,11,"Female","African American",602
"2710",2013-12-12,18,911,6566004,2,0,0,2013-10-03,10,11,"Female","African American",602
"2711",2013-12-12,18,911,6566004,2,0,0,2013-10-03,10,11,"Female","African American",602
"2712",2013-12-12,19,911,6566004,8,0,2,2013-10-03,10,11,"Female","African American",602
"2713",2013-12-12,15,911,6566004,7,1,0,2013-10-03,10,11,"Female","African American",602
"2714",2013-12-12,-18,911,6566004,7,1,0,2013-10-03,10,11,"Female","African American",602
"2715",2013-12-19,18,911,6566004,3,0,2,2013-10-03,11,11,"Female","African American",602
"2716",2013-10-08,39,911,6566005,0,0,1,2013-10-08,0,12,"Male","African American",602
"2717",2013-10-10,39,911,6566005,0,0,1,2013-10-08,0.285714285714286,12,"Male","African American",602
"2718",2013-10-10,43,911,6566005,0,0,0,2013-10-08,0.285714285714286,12,"Male","African American",602
"2719",2013-10-17,34,911,6566005,1,1,1,2013-10-08,1.28571428571429,12,"Male","African American",602
"2720",2013-10-17,8,911,6566005,1,4,0,2013-10-08,1.28571428571429,12,"Male","African American",602
"2721",2013-10-17,35,911,6566005,1,2,0,2013-10-08,1.28571428571429,12,"Male","African American",602
"2722",2013-11-14,30,911,6566005,2,1,2,2013-10-08,5.28571428571429,12,"Male","African American",602
"2723",2013-11-14,15,911,6566005,2,0,0,2013-10-08,5.28571428571429,12,"Male","African American",602
"2724",2013-11-14,13,911,6566005,8,3,0,2013-10-08,5.28571428571429,12,"Male","African American",602
"2725",2013-11-14,57,911,6566005,5,0,0,2013-10-08,5.28571428571429,12,"Male","African American",602
"2726",2013-11-26,2,911,6566005,3,1,1,2013-10-08,7,12,"Male","African American",602
"2727",2013-11-26,5,911,6566005,3,1,0,2013-10-08,7,12,"Male","African American",602
"2728",2014-01-07,17,911,6566005,7,1,0,2013-10-08,13,12,"Male","African American",602
"2729",2014-01-07,46,911,6566005,7,0,0,2013-10-08,13,12,"Male","African American",602
"2730",2014-01-07,44,911,6566005,6,0,0,2013-10-08,13,12,"Male","African American",602
"2731",2014-04-08,45,911,6566006,0,0,1,2014-04-08,0,11,"Male","Hispanic",602
"2732",2014-04-10,45,911,6566006,0,0,1,2014-04-08,0.285714285714286,11,"Male","Hispanic",602
"2733",2014-04-22,45,911,6566006,0,0,0,2014-04-08,2,11,"Male","Hispanic",602
"2734",2014-04-22,26,911,6566006,1,3,1,2014-04-08,2,11,"Male","Hispanic",602
"2735",2014-04-22,32,911,6566006,1,2,0,2014-04-08,2,11,"Male","Hispanic",602
"2736",2014-04-03,17,911,6566007,0,1,2,2014-04-03,0,13,"Male","Hispanic",602
"2737",2014-04-03,-11,911,6566007,0,0,0,2014-04-03,0,13,"Male","Hispanic",602
"2738",2014-04-03,-13,911,6566007,0,2,2,2014-04-03,0,13,"Male","Hispanic",602
"2739",2014-04-03,13,911,6566007,0,0,0,2014-04-03,0,13,"Male","Hispanic",602
"2740",2014-04-03,8,911,6566007,0,0,0,2014-04-03,0,13,"Male","Hispanic",602
"2741",2014-04-03,23,911,6566007,0,0,1,2014-04-03,0,13,"Male","Hispanic",602
"2742",2014-04-03,37,911,6566007,0,0,0,2014-04-03,0,13,"Male","Hispanic",602
"2743",2014-04-10,9,911,6566007,1,2,2,2014-04-03,1,13,"Male","Hispanic",602
"2744",2014-04-10,-4,911,6566007,1,2,0,2014-04-03,1,13,"Male","Hispanic",602
"2745",2014-04-10,-5,911,6566007,1,2,0,2014-04-03,1,13,"Male","Hispanic",602
"2746",2014-04-10,-13,911,6566007,1,2,0,2014-04-03,1,13,"Male","Hispanic",602
"2747",2014-04-10,-9,911,6566007,1,1,0,2014-04-03,1,13,"Male","Hispanic",602
"2748",2014-04-10,44,911,6566007,1,0,1,2014-04-03,1,13,"Male","Hispanic",602
"2749",2014-04-24,21,911,6566007,8,0,1,2014-04-03,3,13,"Male","Hispanic",602
"2750",2014-04-24,10,911,6566007,2,0,0,2014-04-03,3,13,"Male","Hispanic",602
"2751",2014-04-29,25,911,6566007,2,0,1,2014-04-03,3.71428571428571,13,"Male","Hispanic",602
"2752",2014-04-29,15,911,6566007,7,1,0,2014-04-03,3.71428571428571,13,"Male","Hispanic",602
"2753",2014-04-29,18,911,6566007,5,1,0,2014-04-03,3.71428571428571,13,"Male","Hispanic",602
"2754",2014-05-08,15,911,6566007,7,1,1,2014-04-03,5,13,"Male","Hispanic",602
"2755",2014-05-08,3,911,6566007,7,0,1,2014-04-03,5,13,"Male","Hispanic",602
"2756",2014-05-08,18,911,6566007,5,1,0,2014-04-03,5,13,"Male","Hispanic",602
"2757",2014-05-13,20,911,6566007,5,0,1,2014-04-03,5.71428571428571,13,"Male","Hispanic",602
"2758",2014-05-13,17,911,6566007,1,1,1,2014-04-03,5.71428571428571,13,"Male","Hispanic",602
"2759",2014-05-13,18,911,6566007,3,1,0,2014-04-03,5.71428571428571,13,"Male","Hispanic",602
"2760",2014-05-15,21,911,6566007,5,0,1,2014-04-03,6,13,"Male","Hispanic",602
"2761",2014-05-15,4,911,6566007,1,1,1,2014-04-03,6,13,"Male","Hispanic",602
"2762",2014-05-15,5,911,6566007,1,1,0,2014-04-03,6,13,"Male","Hispanic",602
"2763",2014-05-15,20,911,6566007,5,0,0,2014-04-03,6,13,"Male","Hispanic",602
"2764",2014-05-20,2,911,6566007,5,0,0,2014-04-03,6.71428571428571,13,"Male","Hispanic",602
"2765",2014-05-20,25,911,6566007,5,0,0,2014-04-03,6.71428571428571,13,"Male","Hispanic",602
"2766",2014-05-20,26,911,6566007,1,1,2,2014-04-03,6.71428571428571,13,"Male","Hispanic",602
"2767",2014-05-20,11,911,6566007,5,0,0,2014-04-03,6.71428571428571,13,"Male","Hispanic",602
"2768",2014-05-20,10,911,6566007,5,0,0,2014-04-03,6.71428571428571,13,"Male","Hispanic",602
"2769",2014-05-20,5,911,6566007,5,0,0,2014-04-03,6.71428571428571,13,"Male","Hispanic",602
"2770",2014-05-20,11,911,6566007,1,1,1,2014-04-03,6.71428571428571,13,"Male","Hispanic",602
"2771",2014-04-03,39,911,6566008,0,0,1,2014-04-03,0,12,"Female","African American",602
"2772",2014-04-03,5,911,6566008,0,2,0,2014-04-03,0,12,"Female","African American",602
"2773",2014-04-03,23,911,6566008,0,1,1,2014-04-03,0,12,"Female","African American",602
"2774",2014-04-03,45,911,6566008,0,0,0,2014-04-03,0,12,"Female","African American",602
"2775",2014-04-08,50,911,6566008,1,0,1,2014-04-03,0.714285714285714,12,"Female","African American",602
"2776",2014-04-08,43,911,6566008,1,0,0,2014-04-03,0.714285714285714,12,"Female","African American",602
"2777",2014-04-24,27,911,6566008,2,1,1,2014-04-03,3,12,"Female","African American",602
"2778",2014-04-24,41,911,6566008,2,0,0,2014-04-03,3,12,"Female","African American",602
"2779",2014-04-24,39,911,6566008,3,0,1,2014-04-03,3,12,"Female","African American",602
"2780",2014-04-24,39,911,6566008,3,0,0,2014-04-03,3,12,"Female","African American",602
"2781",2014-05-06,46,911,6566008,5,1,0,2014-04-03,4.71428571428571,12,"Female","African American",602
"2782",2014-05-06,35,911,6566008,6,1,0,2014-04-03,4.71428571428571,12,"Female","African American",602
"2783",2014-05-20,19,911,6566008,7,1,0,2014-04-03,6.71428571428571,12,"Female","African American",602
"2784",2014-05-20,13,911,6566008,7,0,0,2014-04-03,6.71428571428571,12,"Female","African American",602
"2785",2014-05-20,12,911,6566008,9,1,1,2014-04-03,6.71428571428571,12,"Female","African American",602
"2786",2014-05-20,-10,911,6566008,6,0,0,2014-04-03,6.71428571428571,12,"Female","African American",602
"2787",2014-05-20,-25,911,6566008,6,0,2,2014-04-03,6.71428571428571,12,"Female","African American",602
"2788",2014-05-20,25,911,6566008,9,0,1,2014-04-03,6.71428571428571,12,"Female","African American",602
"2789",2014-05-20,30,911,6566008,9,0,0,2014-04-03,6.71428571428571,12,"Female","African American",602
"2790",2014-05-20,7,911,6566008,7,0,1,2014-04-03,6.71428571428571,12,"Female","African American",602
"2791",2014-05-20,-12,911,6566008,6,0,0,2014-04-03,6.71428571428571,12,"Female","African American",602
"2792",2014-05-20,-5,911,6566008,6,0,1,2014-04-03,6.71428571428571,12,"Female","African American",602
"2793",2014-05-20,16,911,6566008,6,0,0,2014-04-03,6.71428571428571,12,"Female","African American",602
"2794",2014-05-20,-13,911,6566008,6,0,1,2014-04-03,6.71428571428571,12,"Female","African American",602
"2795",2014-05-20,-6,911,6566008,7,1,1,2014-04-03,6.71428571428571,12,"Female","African American",602
"2796",2014-05-20,7,911,6566008,7,0,0,2014-04-03,6.71428571428571,12,"Female","African American",602
"2797",2014-05-20,8,911,6566008,7,1,0,2014-04-03,6.71428571428571,12,"Female","African American",602
"2798",2014-05-20,23,911,6566008,7,0,0,2014-04-03,6.71428571428571,12,"Female","African American",602
"2799",2014-05-20,11,911,6566008,7,1,0,2014-04-03,6.71428571428571,12,"Female","African American",602
"2800",2014-05-22,14,911,6566008,6,0,2,2014-04-03,7,12,"Female","African American",602
"2801",2014-05-22,-21,911,6566008,6,0,0,2014-04-03,7,12,"Female","African American",602
"2802",2014-05-22,0,911,6566008,6,0,0,2014-04-03,7,12,"Female","African American",602
"2803",2014-05-22,21,911,6566008,6,0,1,2014-04-03,7,12,"Female","African American",602
"2804",2014-05-22,-30,911,6566008,6,1,0,2014-04-03,7,12,"Female","African American",602
"2805",2014-05-22,38,911,6566008,6,0,0,2014-04-03,7,12,"Female","African American",602
"2806",2014-05-22,7,911,6566008,7,1,0,2014-04-03,7,12,"Female","African American",602
"2807",2014-05-22,13,911,6566008,7,1,1,2014-04-03,7,12,"Female","African American",602
"2808",2014-05-22,3,911,6566008,7,0,0,2014-04-03,7,12,"Female","African American",602
"2809",2014-05-22,3,911,6566008,7,1,0,2014-04-03,7,12,"Female","African American",602
"2810",2014-05-22,1,911,6566008,7,0,0,2014-04-03,7,12,"Female","African American",602
"2811",2014-05-22,6,911,6566008,7,0,0,2014-04-03,7,12,"Female","African American",602
"2812",2014-05-22,18,911,6566008,7,0,0,2014-04-03,7,12,"Female","African American",602
"2813",2014-05-22,4,911,6566008,4,2,1,2014-04-03,7,12,"Female","African American",602
"2814",2014-05-22,1,911,6566008,4,0,1,2014-04-03,7,12,"Female","African American",602
"2815",2014-05-22,18,911,6566008,4,0,1,2014-04-03,7,12,"Female","African American",602
"2816",2014-05-22,8,911,6566008,7,0,0,2014-04-03,7,12,"Female","African American",602
"2817",2014-05-22,23,911,6566008,4,0,1,2014-04-03,7,12,"Female","African American",602
"2818",2014-04-03,35,911,6566009,0,0,0,2014-04-03,0,13,"Male","Caucasian",602
"2819",2014-04-03,45,911,6566009,0,0,0,2014-04-03,0,13,"Male","Caucasian",602
"2820",2014-04-03,48,911,6566009,1,0,1,2014-04-03,0,13,"Male","Caucasian",602
"2821",2014-04-24,52,911,6566009,2,0,2,2014-04-03,3,13,"Male","Caucasian",602
"2822",2014-04-24,38,911,6566009,2,0,0,2014-04-03,3,13,"Male","Caucasian",602
"2823",2014-04-24,15,911,6566009,1,1,0,2014-04-03,3,13,"Male","Caucasian",602
"2824",2014-04-24,40,911,6566009,1,0,1,2014-04-03,3,13,"Male","Caucasian",602
"2825",2014-04-24,31,911,6566009,1,0,0,2014-04-03,3,13,"Male","Caucasian",602
"2826",2014-04-29,38,911,6566009,3,0,0,2014-04-03,3.71428571428571,13,"Male","Caucasian",602
"2827",2014-04-29,45,911,6566009,5,0,0,2014-04-03,3.71428571428571,13,"Male","Caucasian",602
"2828",2014-05-06,38,911,6566009,6,0,0,2014-04-03,4.71428571428571,13,"Male","Caucasian",602
"2829",2014-05-15,35,911,6566009,7,0,0,2014-04-03,6,13,"Male","Caucasian",602
"2830",2014-05-15,28,911,6566009,8,1,1,2014-04-03,6,13,"Male","Caucasian",602
"2831",2013-10-21,2,911,6567001,0,1,0,2013-10-21,0,12,"Female","Hispanic",602
"2832",2013-10-21,45,911,6567001,0,0,0,2013-10-21,0,12,"Female","Hispanic",602
"2833",2013-10-21,45,911,6567001,0,0,0,2013-10-21,0,12,"Female","Hispanic",602
"2834",2013-10-18,22,911,6567002,0,0,0,2013-10-18,0,14,"Male","African American",602
"2835",2013-10-18,45,911,6567002,0,0,0,2013-10-18,0,14,"Male","African American",602
"2836",2013-10-25,32,911,6567002,1,2,2,2013-10-18,1,14,"Male","African American",602
"2837",2013-10-25,39,911,6567002,1,1,1,2013-10-18,1,14,"Male","African American",602
"2838",2013-10-28,52,911,6567002,8,1,2,2013-10-18,1.42857142857143,14,"Male","African American",602
"2839",2013-10-28,45,911,6567002,2,0,2,2013-10-18,1.42857142857143,14,"Male","African American",602
"2840",2013-10-28,49,911,6567002,1,0,2,2013-10-18,1.42857142857143,14,"Male","African American",602
"2841",2013-10-28,43,911,6567002,1,0,2,2013-10-18,1.42857142857143,14,"Male","African American",602
"2842",2013-10-28,46,911,6567002,1,0,1,2013-10-18,1.42857142857143,14,"Male","African American",602
"2843",2013-10-28,53,911,6567002,1,0,2,2013-10-18,1.42857142857143,14,"Male","African American",602
"2844",2013-10-28,39,911,6567002,1,0,0,2013-10-18,1.42857142857143,14,"Male","African American",602
"2845",2013-10-28,41,911,6567002,2,0,1,2013-10-18,1.42857142857143,14,"Male","African American",602
"2846",2013-11-01,35,911,6567002,3,0,1,2013-10-18,2,14,"Male","African American",602
"2847",2013-11-01,31,911,6567002,7,1,0,2013-10-18,2,14,"Male","African American",602
"2848",2013-11-22,47,911,6567002,5,0,0,2013-10-18,5,14,"Male","African American",602
"2849",2013-10-21,17,911,6567003,0,1,0,2013-10-18,0.428571428571429,13,"Female","African American",602
"2850",2013-10-18,43,911,6567003,0,0,0,2013-10-18,0,13,"Female","African American",602
"2851",2013-10-18,43,911,6567003,0,0,0,2013-10-18,0,13,"Female","African American",602
"2852",2013-10-21,33,911,6567003,0,0,0,2013-10-18,0.428571428571429,13,"Female","African American",602
"2853",2013-10-21,43,911,6567003,0,0,0,2013-10-18,0.428571428571429,13,"Female","African American",602
"2854",2013-10-18,25,911,6567003,1,2,1,2013-10-18,0,13,"Female","African American",602
"2855",2013-10-18,25,911,6567003,1,2,1,2013-10-18,0,13,"Female","African American",602
"2856",2013-10-28,30,911,6567003,1,0,2,2013-10-18,1.42857142857143,13,"Female","African American",602
"2857",2013-10-28,20,911,6567003,1,1,1,2013-10-18,1.42857142857143,13,"Female","African American",602
"2858",2013-10-28,14,911,6567003,1,1,0,2013-10-18,1.42857142857143,13,"Female","African American",602
"2859",2013-10-28,20,911,6567003,1,1,0,2013-10-18,1.42857142857143,13,"Female","African American",602
"2860",2013-10-28,43,911,6567003,1,0,1,2013-10-18,1.42857142857143,13,"Female","African American",602
"2861",2013-10-28,50,911,6567003,1,0,1,2013-10-18,1.42857142857143,13,"Female","African American",602
"2862",2013-10-21,41,911,6567003,2,0,0,2013-10-18,0.428571428571429,13,"Female","African American",602
"2863",2013-10-21,41,911,6567003,2,0,0,2013-10-18,0.428571428571429,13,"Female","African American",602
"2864",2013-10-28,45,911,6567003,2,0,0,2013-10-18,1.42857142857143,13,"Female","African American",602
"2865",2013-10-25,51,911,6567003,5,0,0,2013-10-18,1,13,"Female","African American",602
"2866",2013-11-01,52,911,6567003,5,0,0,2013-10-18,2,13,"Female","African American",602
"2867",2013-11-01,43,911,6567003,7,0,1,2013-10-18,2,13,"Female","African American",602
"2868",2013-10-25,43,911,6567003,3,0,0,2013-10-18,1,13,"Female","African American",602
"2869",2013-11-01,51,911,6567003,8,0,1,2013-10-18,2,13,"Female","African American",602
"2870",2013-11-01,54,911,6567003,1,0,2,2013-10-18,2,13,"Female","African American",602
"2871",2013-11-01,36,911,6567003,1,0,0,2013-10-18,2,13,"Female","African American",602
"2872",2013-11-01,23,911,6567003,7,1,0,2013-10-18,2,13,"Female","African American",602
"2873",2013-11-22,48,911,6567003,8,0,1,2013-10-18,5,13,"Female","African American",602
"2874",2013-11-22,54,911,6567003,7,0,2,2013-10-18,5,13,"Female","African American",602
"2875",2013-10-28,25,911,6567003,7,1,0,2013-10-18,1.42857142857143,13,"Female","African American",602
"2876",2013-10-28,46,911,6567003,1,0,1,2013-10-18,1.42857142857143,13,"Female","African American",602
"2877",2013-10-28,41,911,6567003,1,0,0,2013-10-18,1.42857142857143,13,"Female","African American",602
"2878",2013-10-28,34,911,6567003,6,0,1,2013-10-18,1.42857142857143,13,"Female","African American",602
"2879",2013-10-28,46,911,6567003,8,1,2,2013-10-18,1.42857142857143,13,"Female","African American",602
"2880",2013-11-01,44,911,6567003,6,0,0,2013-10-18,2,13,"Female","African American",602
"2881",2013-11-01,25,911,6567003,7,1,0,2013-10-18,2,13,"Female","African American",602
"2882",2013-12-02,45,911,6567003,6,1,0,2013-10-18,6.42857142857143,13,"Female","African American",602
"2883",2013-12-02,36,911,6567003,9,0,2,2013-10-18,6.42857142857143,13,"Female","African American",602
"2884",2013-11-01,49,911,6567003,9,0,1,2013-10-18,2,13,"Female","African American",602
"2885",2013-12-02,23,911,6567003,7,1,2,2013-10-18,6.42857142857143,13,"Female","African American",602
"2886",2013-11-01,43,911,6567003,7,0,0,2013-10-18,2,13,"Female","African American",602
"2887",2013-12-02,48,911,6567003,7,0,0,2013-10-18,6.42857142857143,13,"Female","African American",602
"2888",2013-11-01,41,911,6567003,9,0,0,2013-10-18,2,13,"Female","African American",602
"2889",2013-12-02,45,911,6567003,3,0,0,2013-10-18,6.42857142857143,13,"Female","African American",602
"2890",2013-12-02,51,911,6567003,8,0,1,2013-10-18,6.42857142857143,13,"Female","African American",602
"2891",2013-12-02,43,911,6567003,8,0,1,2013-10-18,6.42857142857143,13,"Female","African American",602
"2892",2013-12-02,49,911,6567003,8,0,0,2013-10-18,6.42857142857143,13,"Female","African American",602
"2893",2013-12-02,45,911,6567003,9,0,0,2013-10-18,6.42857142857143,13,"Female","African American",602
"2894",2013-11-01,48,911,6567003,8,0,1,2013-10-18,2,13,"Female","African American",602
"2895",2013-11-04,21,911,6567003,4,0,0,2013-10-18,2.42857142857143,13,"Female","African American",602
"2896",2013-11-04,51,911,6567003,8,0,0,2013-10-18,2.42857142857143,13,"Female","African American",602
"2897",2013-12-06,37,911,6567003,4,0,1,2013-10-18,7,13,"Female","African American",602
"2898",2013-12-06,14,911,6567003,4,0,0,2013-10-18,7,13,"Female","African American",602
"2899",2013-12-06,37,911,6567003,4,0,0,2013-10-18,7,13,"Female","African American",602
"2900",2013-10-18,43,911,6567004,0,0,0,2013-10-18,0,13,"Male","African American",602
"2901",2013-10-18,43,911,6567004,0,0,0,2013-10-18,0,13,"Male","African American",602
"2902",2013-10-21,36,911,6567004,1,1,1,2013-10-18,0.428571428571429,13,"Male","African American",602
"2903",2013-10-21,36,911,6567004,1,1,1,2013-10-18,0.428571428571429,13,"Male","African American",602
"2904",2013-10-21,39,911,6567004,1,0,1,2013-10-18,0.428571428571429,13,"Male","African American",602
"2905",2013-10-21,39,911,6567004,1,0,1,2013-10-18,0.428571428571429,13,"Male","African American",602
"2906",2013-10-21,43,911,6567004,1,0,0,2013-10-18,0.428571428571429,13,"Male","African American",602
"2907",2013-10-21,43,911,6567004,1,0,0,2013-10-18,0.428571428571429,13,"Male","African American",602
"2908",2013-10-28,37,911,6567004,7,0,1,2013-10-18,1.42857142857143,13,"Male","African American",602
"2909",2013-10-28,34,911,6567004,7,1,1,2013-10-18,1.42857142857143,13,"Male","African American",602
"2910",2013-10-28,37,911,6567004,8,0,1,2013-10-18,1.42857142857143,13,"Male","African American",602
"2911",2013-10-28,44,911,6567004,2,0,1,2013-10-18,1.42857142857143,13,"Male","African American",602
"2912",2013-11-01,40,911,6567004,5,0,0,2013-10-18,2,13,"Male","African American",602
"2913",2013-11-04,43,911,6567004,3,0,1,2013-10-18,2.42857142857143,13,"Male","African American",602
"2914",2013-11-04,41,911,6567004,6,1,1,2013-10-18,2.42857142857143,13,"Male","African American",602
"2915",2013-11-22,26,911,6567004,9,1,1,2013-10-18,5,13,"Male","African American",602
"2916",2013-11-22,35,911,6567004,7,0,1,2013-10-18,5,13,"Male","African American",602
"2917",2014-02-27,-17,911,6606001,0,1,2,2014-02-27,0,11,"Male","Hispanic",602
"2918",2014-02-27,0,911,6606001,0,0,1,2014-02-27,0,11,"Male","Hispanic",602
"2919",2014-02-27,1,911,6606001,0,0,0,2014-02-27,0,11,"Male","Hispanic",602
"2920",2014-02-27,-23,911,6606001,0,0,0,2014-02-27,0,11,"Male","Hispanic",602
"2921",2014-02-27,-7,911,6606001,0,0,2,2014-02-27,0,11,"Male","Hispanic",602
"2922",2014-02-27,15,911,6606001,0,0,0,2014-02-27,0,11,"Male","Hispanic",602
"2923",2014-02-27,43,911,6606001,0,0,0,2014-02-27,0,11,"Male","Hispanic",602
"2924",2014-03-04,8,911,6606001,1,1,1,2014-02-27,0.714285714285714,11,"Male","Hispanic",602
"2925",2014-03-04,23,911,6606001,1,2,2,2014-02-27,0.714285714285714,11,"Male","Hispanic",602
"2926",2014-03-04,12,911,6606001,1,1,2,2014-02-27,0.714285714285714,11,"Male","Hispanic",602
"2927",2014-03-04,50,911,6606001,1,0,2,2014-02-27,0.714285714285714,11,"Male","Hispanic",602
"2928",2014-03-04,39,911,6606001,1,0,0,2014-02-27,0.714285714285714,11,"Male","Hispanic",602
"2929",2014-02-27,43,911,6606002,0,0,1,2014-02-27,0,13,"Female","Hispanic",602
"2930",2014-03-04,39,911,6606002,0,0,1,2014-02-27,0.714285714285714,13,"Female","Hispanic",602
"2931",2014-03-04,24,911,6606002,0,0,1,2014-02-27,0.714285714285714,13,"Female","Hispanic",602
"2932",2014-03-04,45,911,6606002,0,0,0,2014-02-27,0.714285714285714,13,"Female","Hispanic",602
"2933",2014-03-04,44,911,6606002,1,0,1,2014-02-27,0.714285714285714,13,"Female","Hispanic",602
"2934",2014-03-04,41,911,6606002,1,0,0,2014-02-27,0.714285714285714,13,"Female","Hispanic",602
"2935",2014-02-27,7,911,6606003,0,2,0,2014-02-27,0,14,"Female","Hispanic",602
"2936",2014-02-27,45,911,6606003,0,0,0,2014-02-27,0,14,"Female","Hispanic",602
"2937",2014-03-04,19,911,6606003,1,2,0,2014-02-27,0.714285714285714,14,"Female","Hispanic",602
"2938",2014-03-04,9,911,6606003,1,2,0,2014-02-27,0.714285714285714,14,"Female","Hispanic",602
"2939",2014-03-04,29,911,6606003,1,1,0,2014-02-27,0.714285714285714,14,"Female","Hispanic",602
"2940",2014-03-04,33,911,6606003,1,0,0,2014-02-27,0.714285714285714,14,"Female","Hispanic",602
"2941",2014-03-13,21,911,6606003,2,1,1,2014-02-27,2,14,"Female","Hispanic",602
"2942",2014-03-13,28,911,6606003,2,0,0,2014-02-27,2,14,"Female","Hispanic",602
"2943",2014-03-18,47,911,6606003,5,0,0,2014-02-27,2.71428571428571,14,"Female","Hispanic",602
"2944",2014-03-18,35,911,6606003,7,0,1,2014-02-27,2.71428571428571,14,"Female","Hispanic",602
"2945",2014-03-18,17,911,6606003,7,1,0,2014-02-27,2.71428571428571,14,"Female","Hispanic",602
"2946",2014-03-18,26,911,6606003,8,1,1,2014-02-27,2.71428571428571,14,"Female","Hispanic",602
"2947",2014-03-18,38,911,6606003,8,0,0,2014-02-27,2.71428571428571,14,"Female","Hispanic",602
"2948",2014-03-18,37,911,6606003,2,0,0,2014-02-27,2.71428571428571,14,"Female","Hispanic",602
"2949",2014-03-18,35,911,6606003,7,0,1,2014-02-27,2.71428571428571,14,"Female","Hispanic",602
"2950",2014-03-18,40,911,6606003,7,0,0,2014-02-27,2.71428571428571,14,"Female","Hispanic",602
"2951",2014-04-01,34,911,6606003,3,0,1,2014-02-27,4.71428571428571,14,"Female","Hispanic",602
"2952",2014-04-01,17,911,6606003,3,1,0,2014-02-27,4.71428571428571,14,"Female","Hispanic",602
"2953",2014-04-03,20,911,6606003,6,1,0,2014-02-27,5,14,"Female","Hispanic",602
"2954",2014-04-03,26,911,6606003,6,0,0,2014-02-27,5,14,"Female","Hispanic",602
"2955",2014-04-03,18,911,6606003,9,1,2,2014-02-27,5,14,"Female","Hispanic",602
"2956",2014-04-10,34,911,6606003,6,0,0,2014-02-27,6,14,"Female","Hispanic",602
