"","row_id","player_id","school","wave","session","date","event_id","event_description","event_category","event_time","event_time_dbl","minigame_level","total_points","total_strikes","missed_safe_invitations","accepted_unsafe_invitations"
"11455",983673,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",910,"Player hits continue button after seeing invitation results panel","People Sense","5H 16M 50S",19010,3,NA,NA,NA,NA
"11456",983674,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",909,"Player chooses response to invitation","People Sense","5H 16M 52S",19012,3,NA,NA,NA,NA
"11457",983675,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",908,"Invitation appears","People Sense","5H 16M 53S",19013,3,NA,NA,NA,NA
"11458",983676,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",910,"Player hits continue button after seeing invitation results panel","People Sense","5H 16M 53S",19013,3,NA,NA,NA,NA
"11459",983677,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",909,"Player chooses response to invitation","People Sense","5H 16M 55S",19015,3,NA,NA,NA,NA
"11460",983678,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",910,"Player hits continue button after seeing invitation results panel","People Sense","5H 16M 55S",19015,3,NA,NA,NA,NA
"11461",983679,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",911,"Player hits continue button on final results panel","People Sense","5H 16M 56S",19016,3,44,0,0,0
"11522",983740,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",900,"Player closes intro panel to start game","People Sense","5H 18M 38S",19118,2,NA,NA,NA,NA
"11523",983741,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",901,"Player selects an NPC","People Sense","5H 18M 38S",19118,2,NA,NA,NA,NA
"11524",983742,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 18M 39S",19119,2,NA,NA,NA,NA
"11525",983743,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 18M 42S",19122,2,NA,NA,NA,NA
"11526",983744,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 18M 43S",19123,2,NA,NA,NA,NA
"11527",983745,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",903,"Player hits Done button on NPC fact","People Sense","5H 18M 44S",19124,2,NA,NA,NA,NA
"11528",983746,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",901,"Player selects an NPC","People Sense","5H 18M 45S",19125,2,NA,NA,NA,NA
"11529",983747,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",904,"Player starts drag on NPC","People Sense","5H 18M 45S",19125,2,NA,NA,NA,NA
"11530",983748,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",905,"Player drops an NPC in a rank slot","People Sense","5H 18M 45S",19125,2,NA,NA,NA,NA
"11531",983749,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",901,"Player selects an NPC","People Sense","5H 18M 46S",19126,2,NA,NA,NA,NA
"11532",983750,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 18M 46S",19126,2,NA,NA,NA,NA
"11533",983751,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 18M 54S",19134,2,NA,NA,NA,NA
"11534",983752,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",903,"Player hits Done button on NPC fact","People Sense","5H 18M 55S",19135,2,NA,NA,NA,NA
"11535",983753,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",901,"Player selects an NPC","People Sense","5H 18M 56S",19136,2,NA,NA,NA,NA
"11536",983754,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",904,"Player starts drag on NPC","People Sense","5H 18M 56S",19136,2,NA,NA,NA,NA
"11537",983755,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",901,"Player selects an NPC","People Sense","5H 18M 57S",19137,2,NA,NA,NA,NA
"11538",983756,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",905,"Player drops an NPC in a rank slot","People Sense","5H 18M 57S",19137,2,NA,NA,NA,NA
"11539",983757,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 18M 58S",19138,2,NA,NA,NA,NA
"11540",983758,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 19M 4S",19144,2,NA,NA,NA,NA
"11541",983759,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 19M 6S",19146,2,NA,NA,NA,NA
"11542",983760,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 19M 7S",19147,2,NA,NA,NA,NA
"11543",983761,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 19M 7S",19147,2,NA,NA,NA,NA
"11544",983762,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 19M 13S",19153,2,NA,NA,NA,NA
"11545",983763,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",903,"Player hits Done button on NPC fact","People Sense","5H 19M 15S",19155,2,NA,NA,NA,NA
"11546",983764,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",901,"Player selects an NPC","People Sense","5H 19M 16S",19156,2,NA,NA,NA,NA
"11547",983765,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",904,"Player starts drag on NPC","People Sense","5H 19M 16S",19156,2,NA,NA,NA,NA
"11548",983766,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",905,"Player drops an NPC in a rank slot","People Sense","5H 19M 16S",19156,2,NA,NA,NA,NA
"11549",983767,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",901,"Player selects an NPC","People Sense","5H 19M 17S",19157,2,NA,NA,NA,NA
"11550",983768,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 19M 18S",19158,2,NA,NA,NA,NA
"11551",983769,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 19M 19S",19159,2,NA,NA,NA,NA
"11552",983770,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 19M 20S",19160,2,NA,NA,NA,NA
"11553",983771,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",901,"Player selects an NPC","People Sense","5H 19M 21S",19161,2,NA,NA,NA,NA
"11554",983772,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",903,"Player hits Done button on NPC fact","People Sense","5H 19M 21S",19161,2,NA,NA,NA,NA
"11555",983773,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",904,"Player starts drag on NPC","People Sense","5H 19M 21S",19161,2,NA,NA,NA,NA
"11556",983774,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",905,"Player drops an NPC in a rank slot","People Sense","5H 19M 22S",19162,2,NA,NA,NA,NA
"11557",983775,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",901,"Player selects an NPC","People Sense","5H 19M 23S",19163,2,NA,NA,NA,NA
"11558",983776,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",904,"Player starts drag on NPC","People Sense","5H 19M 23S",19163,2,NA,NA,NA,NA
"11559",983777,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 19M 24S",19164,2,NA,NA,NA,NA
"11560",983778,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 19M 25S",19165,2,NA,NA,NA,NA
"11561",983779,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 19M 27S",19167,2,NA,NA,NA,NA
"11562",983780,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 19M 31S",19171,2,NA,NA,NA,NA
"11563",983781,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",903,"Player hits Done button on NPC fact","People Sense","5H 19M 35S",19175,2,NA,NA,NA,NA
"11564",983782,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",901,"Player selects an NPC","People Sense","5H 19M 36S",19176,2,NA,NA,NA,NA
"11565",983783,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",904,"Player starts drag on NPC","People Sense","5H 19M 36S",19176,2,NA,NA,NA,NA
"11566",983784,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",905,"Player drops an NPC in a rank slot","People Sense","5H 19M 36S",19176,2,NA,NA,NA,NA
"11567",983785,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",901,"Player selects an NPC","People Sense","5H 19M 43S",19183,2,NA,NA,NA,NA
"11568",983786,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 19M 44S",19184,2,NA,NA,NA,NA
"11569",983787,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 19M 46S",19186,2,NA,NA,NA,NA
"11570",983788,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 19M 48S",19188,2,NA,NA,NA,NA
"11571",983789,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",903,"Player hits Done button on NPC fact","People Sense","5H 19M 50S",19190,2,NA,NA,NA,NA
"11572",983790,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",901,"Player selects an NPC","People Sense","5H 19M 51S",19191,2,NA,NA,NA,NA
"11573",983791,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",904,"Player starts drag on NPC","People Sense","5H 19M 51S",19191,2,NA,NA,NA,NA
"11574",983792,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",905,"Player drops an NPC in a rank slot","People Sense","5H 19M 51S",19191,2,NA,NA,NA,NA
"11575",983793,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",901,"Player selects an NPC","People Sense","5H 19M 52S",19192,2,NA,NA,NA,NA
"11576",983794,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 19M 53S",19193,2,NA,NA,NA,NA
"11577",983795,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 19M 56S",19196,2,NA,NA,NA,NA
"11578",983796,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 19M 57S",19197,2,NA,NA,NA,NA
"11579",983797,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 19M 58S",19198,2,NA,NA,NA,NA
"11580",983798,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",901,"Player selects an NPC","People Sense","5H 19M 59S",19199,2,NA,NA,NA,NA
"11581",983799,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",903,"Player hits Done button on NPC fact","People Sense","5H 19M 59S",19199,2,NA,NA,NA,NA
"11582",983800,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",904,"Player starts drag on NPC","People Sense","5H 20M 0S",19200,2,NA,NA,NA,NA
"11583",983801,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",905,"Player drops an NPC in a rank slot","People Sense","5H 20M 0S",19200,2,NA,NA,NA,NA
"11584",983802,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",906,"Ready for Invite button appears","People Sense","5H 20M 0S",19200,2,NA,NA,NA,NA
"11585",983803,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",907,"Player hits Ready for Invites Button","People Sense","5H 20M 1S",19201,2,NA,NA,NA,NA
"11586",983804,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",908,"Invitation appears","People Sense","5H 20M 1S",19201,2,NA,NA,NA,NA
"11587",983805,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",909,"Player chooses response to invitation","People Sense","5H 20M 3S",19203,2,NA,NA,NA,NA
"11588",983806,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",908,"Invitation appears","People Sense","5H 20M 4S",19204,2,NA,NA,NA,NA
"11589",983807,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",910,"Player hits continue button after seeing invitation results panel","People Sense","5H 20M 4S",19204,2,NA,NA,NA,NA
"11590",983808,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",908,"Invitation appears","People Sense","5H 20M 6S",19206,2,NA,NA,NA,NA
"11591",983809,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",909,"Player chooses response to invitation","People Sense","5H 20M 6S",19206,2,NA,NA,NA,NA
"11592",983810,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",910,"Player hits continue button after seeing invitation results panel","People Sense","5H 20M 6S",19206,2,NA,NA,NA,NA
"11593",983811,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",909,"Player chooses response to invitation","People Sense","5H 20M 8S",19208,2,NA,NA,NA,NA
"11594",983812,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",908,"Invitation appears","People Sense","5H 20M 9S",19209,2,NA,NA,NA,NA
"11595",983813,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",910,"Player hits continue button after seeing invitation results panel","People Sense","5H 20M 9S",19209,2,NA,NA,NA,NA
"11596",983814,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",909,"Player chooses response to invitation","People Sense","5H 20M 11S",19211,2,NA,NA,NA,NA
"11597",983815,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",908,"Invitation appears","People Sense","5H 20M 12S",19212,2,NA,NA,NA,NA
"11598",983816,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",910,"Player hits continue button after seeing invitation results panel","People Sense","5H 20M 12S",19212,2,NA,NA,NA,NA
"11599",983817,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",909,"Player chooses response to invitation","People Sense","5H 20M 15S",19215,2,NA,NA,NA,NA
"11600",983818,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",908,"Invitation appears","People Sense","5H 20M 17S",19217,2,NA,NA,NA,NA
"11601",983819,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",910,"Player hits continue button after seeing invitation results panel","People Sense","5H 20M 17S",19217,2,NA,NA,NA,NA
"11602",983820,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",909,"Player chooses response to invitation","People Sense","5H 20M 19S",19219,2,NA,NA,NA,NA
"11603",983821,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",908,"Invitation appears","People Sense","5H 20M 20S",19220,2,NA,NA,NA,NA
"11604",983822,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",910,"Player hits continue button after seeing invitation results panel","People Sense","5H 20M 20S",19220,2,NA,NA,NA,NA
"11605",983823,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",908,"Invitation appears","People Sense","5H 20M 22S",19222,2,NA,NA,NA,NA
"11606",983824,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",909,"Player chooses response to invitation","People Sense","5H 20M 22S",19222,2,NA,NA,NA,NA
"11607",983825,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",910,"Player hits continue button after seeing invitation results panel","People Sense","5H 20M 22S",19222,2,NA,NA,NA,NA
"11608",983826,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",909,"Player chooses response to invitation","People Sense","5H 20M 31S",19231,2,NA,NA,NA,NA
"11609",983827,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",908,"Invitation appears","People Sense","5H 20M 32S",19232,2,NA,NA,NA,NA
"11610",983828,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",910,"Player hits continue button after seeing invitation results panel","People Sense","5H 20M 32S",19232,2,NA,NA,NA,NA
"11611",983829,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",909,"Player chooses response to invitation","People Sense","5H 20M 35S",19235,2,NA,NA,NA,NA
"11612",983830,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",910,"Player hits continue button after seeing invitation results panel","People Sense","5H 20M 36S",19236,2,NA,NA,NA,NA
"11613",983831,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",911,"Player hits continue button on final results panel","People Sense","5H 20M 36S",19236,2,39,0,0,0
"11618",983836,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",900,"Player closes intro panel to start game","People Sense","5H 20M 41S",19241,5,NA,NA,NA,NA
"11619",983837,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",901,"Player selects an NPC","People Sense","5H 20M 42S",19242,5,NA,NA,NA,NA
"11620",983838,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",904,"Player starts drag on NPC","People Sense","5H 20M 42S",19242,5,NA,NA,NA,NA
"11621",983839,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 20M 43S",19243,5,NA,NA,NA,NA
"11622",983840,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 20M 44S",19244,5,NA,NA,NA,NA
"11623",983841,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 20M 45S",19245,5,NA,NA,NA,NA
"11624",983842,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 20M 47S",19247,5,NA,NA,NA,NA
"11625",983843,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",901,"Player selects an NPC","People Sense","5H 20M 49S",19249,5,NA,NA,NA,NA
"11626",983844,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",903,"Player hits Done button on NPC fact","People Sense","5H 20M 49S",19249,5,NA,NA,NA,NA
"11627",983845,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",904,"Player starts drag on NPC","People Sense","5H 20M 49S",19249,5,NA,NA,NA,NA
"11628",983846,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",901,"Player selects an NPC","People Sense","5H 20M 50S",19250,5,NA,NA,NA,NA
"11629",983847,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",904,"Player starts drag on NPC","People Sense","5H 20M 50S",19250,5,NA,NA,NA,NA
"11630",983848,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",905,"Player drops an NPC in a rank slot","People Sense","5H 20M 50S",19250,5,NA,NA,NA,NA
"11631",983849,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 20M 51S",19251,5,NA,NA,NA,NA
"11632",983850,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 20M 51S",19251,5,NA,NA,NA,NA
"11633",983851,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",903,"Player hits Done button on NPC fact","People Sense","5H 21M 17S",19277,5,NA,NA,NA,NA
"11634",983852,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 21M 18S",19278,5,NA,NA,NA,NA
"11635",983853,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 21M 31S",19291,5,NA,NA,NA,NA
"11636",983854,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",903,"Player hits Done button on NPC fact","People Sense","5H 21M 31S",19291,5,NA,NA,NA,NA
"11637",983855,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",903,"Player hits Done button on NPC fact","People Sense","5H 21M 35S",19295,5,NA,NA,NA,NA
"11638",983856,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 21M 36S",19296,5,NA,NA,NA,NA
"11639",983857,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",901,"Player selects an NPC","People Sense","5H 21M 39S",19299,5,NA,NA,NA,NA
"11640",983858,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",903,"Player hits Done button on NPC fact","People Sense","5H 21M 39S",19299,5,NA,NA,NA,NA
"11641",983859,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",904,"Player starts drag on NPC","People Sense","5H 21M 39S",19299,5,NA,NA,NA,NA
"11642",983860,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",905,"Player drops an NPC in a rank slot","People Sense","5H 21M 40S",19300,5,NA,NA,NA,NA
"11643",983861,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",901,"Player selects an NPC","People Sense","5H 21M 43S",19303,5,NA,NA,NA,NA
"11644",983862,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 21M 43S",19303,5,NA,NA,NA,NA
"11645",983863,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 21M 44S",19304,5,NA,NA,NA,NA
"11646",983864,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 21M 48S",19308,5,NA,NA,NA,NA
"11647",983865,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 21M 50S",19310,5,NA,NA,NA,NA
"11648",983866,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 21M 52S",19312,5,NA,NA,NA,NA
"11649",983867,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",903,"Player hits Done button on NPC fact","People Sense","5H 21M 53S",19313,5,NA,NA,NA,NA
"11650",983868,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",901,"Player selects an NPC","People Sense","5H 21M 56S",19316,5,NA,NA,NA,NA
"11651",983869,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",904,"Player starts drag on NPC","People Sense","5H 21M 56S",19316,5,NA,NA,NA,NA
"11652",983870,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",905,"Player drops an NPC in a rank slot","People Sense","5H 21M 57S",19317,5,NA,NA,NA,NA
"11653",983871,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",901,"Player selects an NPC","People Sense","5H 22M 2S",19322,5,NA,NA,NA,NA
"11654",983872,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 22M 3S",19323,5,NA,NA,NA,NA
"11655",983873,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 22M 5S",19325,5,NA,NA,NA,NA
"11656",983874,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 22M 8S",19328,5,NA,NA,NA,NA
"11657",983875,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 22M 8S",19328,5,NA,NA,NA,NA
"11658",983876,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 22M 10S",19330,5,NA,NA,NA,NA
"11659",983877,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",903,"Player hits Done button on NPC fact","People Sense","5H 22M 11S",19331,5,NA,NA,NA,NA
"11660",983878,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",901,"Player selects an NPC","People Sense","5H 22M 12S",19332,5,NA,NA,NA,NA
"11661",983879,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",901,"Player selects an NPC","People Sense","5H 22M 12S",19332,5,NA,NA,NA,NA
"11662",983880,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",904,"Player starts drag on NPC","People Sense","5H 22M 12S",19332,5,NA,NA,NA,NA
"11663",983881,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",905,"Player drops an NPC in a rank slot","People Sense","5H 22M 12S",19332,5,NA,NA,NA,NA
"11664",983882,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 22M 14S",19334,5,NA,NA,NA,NA
"11665",983883,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",903,"Player hits Done button on NPC fact","People Sense","5H 22M 16S",19336,5,NA,NA,NA,NA
"11666",983884,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",901,"Player selects an NPC","People Sense","5H 22M 17S",19337,5,NA,NA,NA,NA
"11667",983885,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",904,"Player starts drag on NPC","People Sense","5H 22M 17S",19337,5,NA,NA,NA,NA
"11668",983886,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",905,"Player drops an NPC in a rank slot","People Sense","5H 22M 17S",19337,5,NA,NA,NA,NA
"11669",983887,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",901,"Player selects an NPC","People Sense","5H 22M 18S",19338,5,NA,NA,NA,NA
"11670",983888,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 22M 19S",19339,5,NA,NA,NA,NA
"11671",983889,6486029,647,"Spring (Wave 1) 2014 Class 1","Session 6","2014-03-11",902,"Player selects an NPC fact","People Sense","5H 22M 19S",19339,5,NA,NA,NA,NA
