"","row_id","player_id","school","wave","session","date","event_id","event_description","event_category","event_time","event_time_dbl","minigame_level","total_points","total_strikes","missed_safe_invitations","accepted_unsafe_invitations","skill_id","priority_type_2","player_points","opponent_points","old_skill_point","new_skill_point","S5_mean.0","S5_mean.3","S5_mean.6","S5_mean.12","S5_mean.24"
"915",314192,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",909,"Player chooses response to invitation","People Sense","52H 36M 8S",189368,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916",314193,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",910,"Player hits continue button after seeing invitation results panel","People Sense","52H 36M 9S",189369,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917",314194,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",912,"Player closes 3 strikes panel.","People Sense","52H 36M 10S",189370,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918",314196,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",900,"Player closes intro panel to start game","People Sense","52H 36M 14S",189374,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919",314197,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",901,"Player selects an NPC","People Sense","52H 36M 15S",189375,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920",314198,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",904,"Player starts drag on NPC","People Sense","52H 36M 15S",189375,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921",314199,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",902,"Player selects an NPC fact","People Sense","52H 36M 16S",189376,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922",314200,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",901,"Player selects an NPC","People Sense","52H 36M 18S",189378,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923",314201,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",903,"Player hits Done button on NPC fact","People Sense","52H 36M 18S",189378,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924",314202,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",901,"Player selects an NPC","People Sense","52H 36M 20S",189380,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925",314203,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",901,"Player selects an NPC","People Sense","52H 36M 21S",189381,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926",314204,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",901,"Player selects an NPC","People Sense","52H 36M 22S",189382,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"927",314205,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",901,"Player selects an NPC","People Sense","52H 36M 23S",189383,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928",314206,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",902,"Player selects an NPC fact","People Sense","52H 36M 26S",189386,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929",314207,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",903,"Player hits Done button on NPC fact","People Sense","52H 36M 48S",189408,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930",314208,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",901,"Player selects an NPC","People Sense","52H 36M 49S",189409,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931",314209,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",904,"Player starts drag on NPC","People Sense","52H 36M 49S",189409,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932",314210,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",905,"Player drops an NPC in a rank slot","People Sense","52H 36M 50S",189410,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933",314211,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",901,"Player selects an NPC","People Sense","52H 36M 51S",189411,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934",314212,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",904,"Player starts drag on NPC","People Sense","52H 36M 51S",189411,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935",314213,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",902,"Player selects an NPC fact","People Sense","52H 36M 52S",189412,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936",314214,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",901,"Player selects an NPC","People Sense","52H 36M 56S",189416,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937",314215,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",903,"Player hits Done button on NPC fact","People Sense","52H 36M 56S",189416,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938",314216,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",904,"Player starts drag on NPC","People Sense","52H 36M 56S",189416,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939",314217,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",905,"Player drops an NPC in a rank slot","People Sense","52H 36M 57S",189417,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940",314218,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",901,"Player selects an NPC","People Sense","52H 36M 58S",189418,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941",314219,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",901,"Player selects an NPC","People Sense","52H 36M 58S",189418,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942",314220,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",902,"Player selects an NPC fact","People Sense","52H 36M 59S",189419,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943",314221,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",901,"Player selects an NPC","People Sense","52H 37M 2S",189422,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944",314222,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",903,"Player hits Done button on NPC fact","People Sense","52H 37M 2S",189422,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945",314223,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",904,"Player starts drag on NPC","People Sense","52H 37M 3S",189423,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946",314224,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",905,"Player drops an NPC in a rank slot","People Sense","52H 37M 3S",189423,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947",314225,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",901,"Player selects an NPC","People Sense","52H 37M 4S",189424,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948",314226,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",902,"Player selects an NPC fact","People Sense","52H 37M 5S",189425,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949",314227,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",902,"Player selects an NPC fact","People Sense","52H 37M 12S",189432,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950",314228,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",903,"Player hits Done button on NPC fact","People Sense","52H 37M 15S",189435,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951",314229,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",901,"Player selects an NPC","People Sense","52H 37M 16S",189436,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"952",314230,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",904,"Player starts drag on NPC","People Sense","52H 37M 16S",189436,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"953",314231,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",905,"Player drops an NPC in a rank slot","People Sense","52H 37M 17S",189437,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954",314232,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",901,"Player selects an NPC","People Sense","52H 37M 18S",189438,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955",314233,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",904,"Player starts drag on NPC","People Sense","52H 37M 18S",189438,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"956",314234,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",905,"Player drops an NPC in a rank slot","People Sense","52H 37M 19S",189439,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957",314235,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",901,"Player selects an NPC","People Sense","52H 37M 20S",189440,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958",314236,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",902,"Player selects an NPC fact","People Sense","52H 37M 21S",189441,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959",314237,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",901,"Player selects an NPC","People Sense","52H 37M 29S",189449,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960",314238,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",903,"Player hits Done button on NPC fact","People Sense","52H 37M 29S",189449,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961",314239,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",904,"Player starts drag on NPC","People Sense","52H 37M 29S",189449,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962",314240,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",901,"Player selects an NPC","People Sense","52H 37M 31S",189451,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963",314241,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",904,"Player starts drag on NPC","People Sense","52H 37M 31S",189451,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964",314242,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",905,"Player drops an NPC in a rank slot","People Sense","52H 37M 31S",189451,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965",314243,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",902,"Player selects an NPC fact","People Sense","52H 37M 33S",189453,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966",314244,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",902,"Player selects an NPC fact","People Sense","52H 37M 42S",189462,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967",314245,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",901,"Player selects an NPC","People Sense","52H 37M 46S",189466,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968",314246,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",903,"Player hits Done button on NPC fact","People Sense","52H 37M 46S",189466,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969",314247,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",904,"Player starts drag on NPC","People Sense","52H 37M 46S",189466,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970",314248,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",905,"Player drops an NPC in a rank slot","People Sense","52H 37M 46S",189466,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971",314249,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",906,"Ready for Invite button appears","People Sense","52H 37M 46S",189466,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972",314250,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",907,"Player hits Ready for Invites Button","People Sense","52H 37M 48S",189468,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973",314251,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",908,"Invitation appears","People Sense","52H 37M 48S",189468,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974",314252,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",909,"Player chooses response to invitation","People Sense","52H 37M 51S",189471,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975",314253,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",908,"Invitation appears","People Sense","52H 37M 52S",189472,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976",314254,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",910,"Player hits continue button after seeing invitation results panel","People Sense","52H 37M 52S",189472,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977",314255,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",909,"Player chooses response to invitation","People Sense","52H 37M 54S",189474,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978",314256,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",908,"Invitation appears","People Sense","52H 37M 55S",189475,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979",314257,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",910,"Player hits continue button after seeing invitation results panel","People Sense","52H 37M 55S",189475,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980",314258,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",909,"Player chooses response to invitation","People Sense","52H 37M 57S",189477,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981",314259,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",908,"Invitation appears","People Sense","52H 37M 58S",189478,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982",314260,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",910,"Player hits continue button after seeing invitation results panel","People Sense","52H 37M 58S",189478,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983",314261,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",909,"Player chooses response to invitation","People Sense","52H 38M 0S",189480,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984",314262,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",908,"Invitation appears","People Sense","52H 38M 1S",189481,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985",314263,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",910,"Player hits continue button after seeing invitation results panel","People Sense","52H 38M 1S",189481,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986",314264,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",909,"Player chooses response to invitation","People Sense","52H 38M 4S",189484,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987",314265,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",908,"Invitation appears","People Sense","52H 38M 5S",189485,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988",314266,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",910,"Player hits continue button after seeing invitation results panel","People Sense","52H 38M 5S",189485,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"989",314267,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",909,"Player chooses response to invitation","People Sense","52H 38M 7S",189487,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990",314268,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",908,"Invitation appears","People Sense","52H 38M 8S",189488,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991",314269,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",910,"Player hits continue button after seeing invitation results panel","People Sense","52H 38M 8S",189488,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992",314270,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",909,"Player chooses response to invitation","People Sense","52H 38M 9S",189489,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993",314271,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",908,"Invitation appears","People Sense","52H 38M 11S",189491,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994",314272,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",910,"Player hits continue button after seeing invitation results panel","People Sense","52H 38M 11S",189491,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995",314273,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",909,"Player chooses response to invitation","People Sense","52H 38M 12S",189492,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996",314274,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",908,"Invitation appears","People Sense","52H 38M 13S",189493,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"997",314275,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",910,"Player hits continue button after seeing invitation results panel","People Sense","52H 38M 13S",189493,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"998",314276,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",909,"Player chooses response to invitation","People Sense","52H 38M 14S",189494,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"999",314277,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",908,"Invitation appears","People Sense","52H 38M 16S",189496,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000",314278,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",910,"Player hits continue button after seeing invitation results panel","People Sense","52H 38M 16S",189496,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001",314279,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",901,"Player selects an NPC","People Sense","52H 38M 17S",189497,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002",314280,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",901,"Player selects an NPC","People Sense","52H 38M 18S",189498,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003",314281,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",901,"Player selects an NPC","People Sense","52H 38M 19S",189499,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1004",314282,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",901,"Player selects an NPC","People Sense","52H 38M 20S",189500,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005",314283,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",901,"Player selects an NPC","People Sense","52H 38M 23S",189503,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1006",314284,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",909,"Player chooses response to invitation","People Sense","52H 38M 27S",189507,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1007",314285,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",908,"Invitation appears","People Sense","52H 38M 28S",189508,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008",314286,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",910,"Player hits continue button after seeing invitation results panel","People Sense","52H 38M 28S",189508,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009",314287,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",909,"Player chooses response to invitation","People Sense","52H 38M 31S",189511,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010",314288,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",910,"Player hits continue button after seeing invitation results panel","People Sense","52H 38M 32S",189512,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011",314289,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",912,"Player closes 3 strikes panel.","People Sense","52H 38M 33S",189513,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012",314291,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",900,"Player closes intro panel to start game","People Sense","52H 38M 52S",189532,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013",314292,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",901,"Player selects an NPC","People Sense","52H 39M 7S",189547,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014",314293,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",904,"Player starts drag on NPC","People Sense","52H 39M 7S",189547,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015",314294,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",902,"Player selects an NPC fact","People Sense","52H 39M 9S",189549,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016",314295,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",903,"Player hits Done button on NPC fact","People Sense","52H 39M 14S",189554,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017",314296,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",901,"Player selects an NPC","People Sense","52H 39M 18S",189558,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018",314297,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",904,"Player starts drag on NPC","People Sense","52H 39M 18S",189558,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019",314298,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",905,"Player drops an NPC in a rank slot","People Sense","52H 39M 18S",189558,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020",314299,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",901,"Player selects an NPC","People Sense","52H 39M 19S",189559,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021",314300,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",902,"Player selects an NPC fact","People Sense","52H 39M 20S",189560,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022",314301,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",902,"Player selects an NPC fact","People Sense","52H 39M 25S",189565,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023",314302,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",902,"Player selects an NPC fact","People Sense","52H 39M 28S",189568,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024",314303,6427031,3561,"3561 YES! Program Fall 2013","Session 6 _ 7","2013-12-04",902,"Player selects an NPC fact","People Sense","52H 39M 32S",189572,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
